Order_ID,Customer Name,Email,Age,Gender,Country,Order_Date,Product,Category,Price,Quantity,Total_Amount,Payment_Method,Order_Status
ORD2803, Mike Brown ,mike.brown@email.com,abc,Male,Spain,2023-03-10,Headphones,Accessories,767,1,767,PayPal,Returned
ORD2804,Sarah Lee,sarah.lee@email.com,,Male,USA,2023-07-12,Camera,Electronics,987,1,987,Credit Card,Cancelled
ORD2805,Chris Evans,chris.evans@email.com,42,Male,China,05-06-2023,Headphones,Electronics,158,2,316,Debit Card,Shipped
ORD2806,John Doe,john.doe@email.com,abc,Male,Spain,2023/04/05,Shoes,Electronics,214,1,214,UPI,Delivered
ORD2807,Raj Kumar,raj.kumar@email.com,abc,Male,India,05-06-2023,Watch,Fashion,1015,1,1015,PayPal,Shipped
ORD2808,John Doe,john.doe@email.com,abc,Female,China,2023-07-12,Tablet,Electronics,596,1,596,UPI,Shipped
ORD2809,Liu Wei,liu.wei@email.com,26,Female,UK,15-02-2023,T-Shirt,Accessories,1017,1,1017,Credit Card,Delivered
ORD2810,Anna Muller,anna.muller@email.com,57,Male,Germany,05-06-2023,Headphones,Electronics,783,3,2349,,Returned
ORD2811,Jane Smith,jane.smithemail.com,abc,Male,Canada,2023/04/05,Headphones,Fashion,1062,3,3186,Debit Card,Delivered
ORD2812,Raj Kumar,raj.kumar@email.com,29,Female,Canada,2023-03-10,Tablet,Fashion,561,3,1683,PayPal,Delivered
ORD2813,Jane Smith,jane.smithemail.com,,Male,India,15-02-2023,Shoes,Accessories,507,2,1014,PayPal,Delivered
ORD2814, David Kim ,david.kim@email.com,,Female,India,2023/01/15,Headphones,Accessories,351,1,351,,Shipped
ORD2815,Jane Smith,jane.smith@email.com,42,Male,UK,2023/01/15,Camera,Electronics,888,2,1776,UPI,Returned
ORD2816,Sarah Lee,sarah.lee@email.com,abc,Female,Germany,2023-07-12,Bag,Accessories,284,1,284,PayPal,Shipped
ORD2817,Emily Davis,emily.davis@email.com,abc,Male,UK,05-06-2023,Watch,Electronics,1078,1,1078,,Returned
ORD2818, Mike Brown ,mike.brown@email.com,,Female,Canada,2023-03-10,Shoes,Electronics,1286,2,2572,UPI,Cancelled
ORD2819,Liu Wei,liu.wei@email.com,,Male,UK,2023-03-10,Headphones,Accessories,221,1,221,PayPal,Delivered
ORD2820,Sarah Lee,sarah.lee@email.com,,Female,UK,2023/04/05,Camera,Accessories,295,3,885,Debit Card,Cancelled
ORD2821, Raj Kumar ,raj.kumar@email.com,45,Female,Canada,15-02-2023,Headphones,Fashion,1028,2,2056,,Shipped
ORD2822,Mike Brown,mike.brown@email.com,abc,Male,India,2023-07-12,Shoes,Accessories,535,1,535,,Delivered
ORD2823,Raj Kumar,raj.kumar@email.com,,Female,UK,05-06-2023,Camera,Electronics,1125,2,2250,,Delivered
ORD2824,Anna Muller,anna.mulleremail.com,abc,Female,UK,2023/01/15,Bag,Fashion,789,3,2367,Credit Card,Shipped
ORD2825,Maria Garcia,maria.garcia@email.com,,Male,Germany,2023/01/15,Tablet,Fashion,601,2,1202,Debit Card,Returned
ORD2826,John Doe,john.doe@email.com,,Female,UK,2023/04/05,Camera,Fashion,478,3,1434,Debit Card,Returned
ORD2827, Anna Muller ,anna.muller@email.com,,Male,Canada,05-06-2023,T-Shirt,Fashion,199,1,199,,Returned
ORD2828,Liu Wei,liu.wei@email.com,31,Male,Spain,2023-07-12,Camera,Fashion,523,1,523,Credit Card,Returned
ORD2829,Jane Smith,jane.smith@email.com,,Male,USA,15-02-2023,Camera,Fashion,1148,3,3444,,Delivered
ORD2830,Anna Muller,anna.muller@email.com,33,Female,India,15-02-2023,Phone,Electronics,773,2,1546,Credit Card,Delivered
ORD2831,Emily Davis,emily.davis@email.com,,Female,USA,2023/04/05,Watch,Electronics,1316,2,2632,PayPal,Shipped
ORD2832,Emily Davis,emily.davisemail.com,37,Female,UK,15-02-2023,Phone,Accessories,366,3,1098,,Returned
ORD2833,Jane Smith,jane.smith@email.com,abc,Male,UK,2023/04/05,Bag,Accessories,650,1,650,Credit Card,Cancelled
ORD2834,Chris Evans,chris.evansemail.com,,Male,India,2023/01/15,Headphones,Electronics,117,3,351,,Shipped
ORD2835,Emily Davis,emily.davis@email.com,abc,Male,India,2023-03-10,Watch,Electronics,1500,2,3000,Credit Card,Delivered
ORD2836,Maria Garcia,maria.garcia@email.com,,Male,Canada,2023-07-12,Camera,Fashion,45,2,90,Credit Card,Delivered
ORD2837,Anna Muller,anna.muller@email.com,abc,Female,UK,2023-03-10,Shoes,Fashion,1376,2,2752,Debit Card,Returned
ORD2838,Liu Wei,liu.wei@email.com,abc,Male,UK,2023/01/15,T-Shirt,Accessories,819,3,2457,Credit Card,Returned
ORD2839,Anna Muller,anna.muller@email.com,abc,Male,Spain,2023/04/05,T-Shirt,Electronics,384,2,768,,Cancelled
ORD2840,Maria Garcia,maria.garcia@email.com,23,Male,China,2023-07-12,Bag,Fashion,1478,2,2956,PayPal,Shipped
ORD2841,Liu Wei,liu.wei@email.com,,Male,UK,2023/01/15,Camera,Fashion,1028,3,3084,Debit Card,Shipped
ORD2842,Maria Garcia,maria.garcia@email.com,abc,Female,USA,15-02-2023,Tablet,Electronics,752,2,1504,,Delivered
ORD2843,Mike Brown,mike.brown@email.com,abc,Female,Canada,2023-07-12,Tablet,Fashion,962,3,2886,Credit Card,Shipped
ORD2844,Mike Brown,mike.brown@email.com,abc,Female,India,2023/04/05,Headphones,Electronics,1138,3,3414,UPI,Returned
ORD2845,Raj Kumar,raj.kumar@email.com,26,Female,UK,05-06-2023,Tablet,Fashion,1359,3,4077,UPI,Shipped
ORD2846, Emily Davis ,emily.davisemail.com,,Female,China,2023/01/15,Shoes,Accessories,753,1,753,PayPal,Returned
ORD2847, Liu Wei ,liu.wei@email.com,56,Female,USA,15-02-2023,Bag,Fashion,1205,3,3615,Debit Card,Shipped
ORD2848,Liu Wei,liu.wei@email.com,42,Female,China,2023/04/05,T-Shirt,Accessories,102,2,204,,Cancelled
ORD2849,Maria Garcia,maria.garcia@email.com,abc,Male,Spain,05-06-2023,Shoes,Accessories,195,2,390,,Shipped
ORD2850,Jane Smith,jane.smithemail.com,,Female,UK,2023-07-12,Watch,Fashion,797,2,1594,PayPal,Delivered
ORD2851,John Doe,john.doe@email.com,35,Female,Spain,2023-07-12,T-Shirt,Accessories,646,3,1938,Debit Card,Returned
ORD2852,David Kim,david.kim@email.com,abc,Male,India,2023/01/15,Tablet,Fashion,529,3,1587,Credit Card,Delivered
ORD2853,Liu Wei,liu.weiemail.com,26,Male,Spain,15-02-2023,Watch,Fashion,1339,3,4017,UPI,Returned
ORD2854, Chris Evans ,chris.evans@email.com,43,Male,Germany,2023-03-10,Camera,Fashion,77,1,77,,Returned
ORD2855, John Doe ,john.doe@email.com,,Female,UK,15-02-2023,Shoes,Electronics,1428,2,2856,Credit Card,Returned
ORD2856,Jane Smith,jane.smith@email.com,,Male,UK,2023/04/05,Camera,Electronics,730,2,1460,Credit Card,Cancelled
ORD2857, Liu Wei ,liu.wei@email.com,abc,Female,Germany,05-06-2023,Shoes,Accessories,676,1,676,PayPal,Returned
ORD2858,Raj Kumar,raj.kumar@email.com,abc,Female,Germany,2023-07-12,T-Shirt,Accessories,162,2,324,Credit Card,Cancelled
ORD2859,Sarah Lee,sarah.lee@email.com,,Female,China,15-02-2023,Tablet,Electronics,489,3,1467,Credit Card,Cancelled
ORD2860,Sarah Lee,sarah.lee@email.com,54,Male,China,2023-07-12,Laptop,Accessories,1031,2,2062,Debit Card,Shipped
ORD2861,Mike Brown,mike.brown@email.com,25,Male,Germany,2023/04/05,Watch,Fashion,414,3,1242,UPI,Returned
ORD2862, Jane Smith ,jane.smith@email.com,56,Female,Spain,2023/01/15,Tablet,Electronics,588,2,1176,Debit Card,Delivered
ORD2863,David Kim,david.kim@email.com,abc,Male,Spain,2023-07-12,Watch,Accessories,1151,3,3453,Credit Card,Cancelled
ORD2864,Chris Evans,chris.evans@email.com,,Male,Spain,05-06-2023,Headphones,Fashion,1075,2,2150,Credit Card,Cancelled
ORD2865,Mike Brown,mike.brown@email.com,40,Male,India,2023-07-12,Watch,Fashion,142,2,284,Credit Card,Shipped
ORD2866,Chris Evans,chris.evans@email.com,abc,Female,Canada,2023/04/05,Watch,Fashion,689,1,689,PayPal,Delivered
ORD2867,Anna Muller,anna.muller@email.com,abc,Male,USA,15-02-2023,Tablet,Accessories,164,2,328,,Cancelled
ORD2868, Chris Evans ,chris.evans@email.com,,Male,USA,05-06-2023,Camera,Electronics,87,1,87,PayPal,Delivered
ORD2869,John Doe,john.doe@email.com,,Female,Germany,2023-07-12,Laptop,Fashion,546,3,1638,Debit Card,Shipped
ORD2870, Maria Garcia ,maria.garcia@email.com,56,Female,USA,2023-03-10,Tablet,Fashion,1414,1,1414,UPI,Delivered
ORD2871,Jane Smith,jane.smith@email.com,abc,Female,Germany,05-06-2023,Headphones,Fashion,346,1,346,Debit Card,Shipped
ORD2872,Emily Davis,emily.davis@email.com,32,Male,UK,15-02-2023,Camera,Fashion,1110,3,3330,UPI,Returned
ORD2873,Jane Smith,jane.smith@email.com,57,Female,Germany,2023/01/15,Headphones,Electronics,835,1,835,Debit Card,Cancelled
ORD2874,Emily Davis,emily.davis@email.com,abc,Female,India,2023-07-12,Phone,Electronics,981,2,1962,Debit Card,Delivered
ORD2875,Anna Muller,anna.muller@email.com,,Male,China,15-02-2023,Shoes,Accessories,991,3,2973,PayPal,Shipped
ORD2876,Mike Brown,mike.brown@email.com,abc,Male,Canada,2023/04/05,Headphones,Fashion,385,2,770,Debit Card,Returned
ORD2877,Emily Davis,emily.davis@email.com,abc,Female,China,2023/01/15,Bag,Accessories,637,1,637,Debit Card,Returned
ORD2878,Mike Brown,mike.brown@email.com,54,Female,Spain,05-06-2023,Camera,Fashion,307,2,614,UPI,Cancelled
ORD2879,Jane Smith,jane.smith@email.com,,Male,Spain,2023-07-12,Headphones,Fashion,458,2,916,Debit Card,Returned
ORD2880,Sarah Lee,sarah.leeemail.com,abc,Female,China,2023/01/15,Camera,Accessories,577,3,1731,UPI,Delivered
ORD2881,Sarah Lee,sarah.lee@email.com,,Female,Germany,15-02-2023,Tablet,Electronics,1195,1,1195,PayPal,Delivered
ORD2882,Emily Davis,emily.davis@email.com,abc,Male,India,2023/01/15,Shoes,Fashion,1388,1,1388,,Returned
ORD2883,Anna Muller,anna.mulleremail.com,23,Female,Spain,2023/01/15,Shoes,Fashion,1386,3,4158,,Shipped
ORD2884,Anna Muller,anna.muller@email.com,48,Female,China,05-06-2023,Bag,Electronics,781,1,781,,Returned
ORD2885, Maria Garcia ,maria.garcia@email.com,abc,Female,Spain,2023-03-10,Tablet,Accessories,1125,2,2250,UPI,Cancelled
ORD2886,John Doe,john.doe@email.com,21,Male,Canada,2023/04/05,Shoes,Accessories,191,2,382,UPI,Shipped
ORD2887,Jane Smith,jane.smithemail.com,32,Female,China,2023/04/05,Laptop,Electronics,744,2,1488,Debit Card,Shipped
ORD2888,John Doe,john.doe@email.com,abc,Female,Germany,2023/01/15,Camera,Fashion,239,1,239,PayPal,Cancelled
ORD2889,Maria Garcia,maria.garcia@email.com,abc,Male,UK,2023-07-12,Watch,Accessories,910,2,1820,PayPal,Delivered
ORD2890,John Doe,john.doe@email.com,38,Male,Canada,2023/01/15,Tablet,Accessories,738,1,738,Debit Card,Cancelled
ORD2891,Emily Davis,emily.davis@email.com,abc,Male,UK,2023/04/05,Laptop,Electronics,1396,3,4188,Credit Card,Shipped
ORD2892,Emily Davis,emily.davisemail.com,,Female,UK,05-06-2023,Bag,Electronics,1090,1,1090,UPI,Returned
ORD2893, Raj Kumar ,raj.kumar@email.com,19,Female,Germany,05-06-2023,Bag,Electronics,241,3,723,PayPal,Cancelled
ORD2894, Sarah Lee ,sarah.lee@email.com,abc,Female,Canada,2023-07-12,Bag,Accessories,1234,3,3702,Debit Card,Delivered
ORD2895, Jane Smith ,jane.smith@email.com,24,Female,China,15-02-2023,Bag,Fashion,1351,3,4053,PayPal,Shipped
ORD2896,Emily Davis,emily.davisemail.com,,Male,UK,2023/04/05,Camera,Fashion,887,1,887,UPI,Shipped
ORD2897,Maria Garcia,maria.garcia@email.com,34,Male,Canada,2023/04/05,Camera,Electronics,1070,1,1070,UPI,Returned
ORD2898, Anna Muller ,anna.muller@email.com,39,Female,Canada,2023/04/05,Camera,Accessories,1177,2,2354,Debit Card,Returned
ORD2899,Anna Muller,anna.muller@email.com,23,Female,Canada,15-02-2023,Phone,Electronics,1026,2,2052,UPI,Delivered
ORD2900, Emily Davis ,emily.davis@email.com,abc,Female,UK,2023-03-10,Shoes,Accessories,1067,1,1067,,Cancelled
ORD2901,Emily Davis,emily.davis@email.com,46,Male,India,2023-07-12,Watch,Fashion,536,3,1608,UPI,Delivered
ORD2902, Raj Kumar ,raj.kumar@email.com,49,Male,Spain,05-06-2023,Tablet,Electronics,551,1,551,UPI,Returned
ORD2903, Anna Muller ,anna.muller@email.com,,Male,Canada,2023-07-12,Headphones,Fashion,112,3,336,PayPal,Returned
ORD2904,Chris Evans,chris.evans@email.com,,Male,Spain,2023/04/05,Headphones,Electronics,575,1,575,UPI,Delivered
ORD2905,Sarah Lee,sarah.leeemail.com,,Male,Canada,2023-03-10,Watch,Accessories,849,3,2547,UPI,Delivered
ORD2906, Jane Smith ,jane.smith@email.com,34,Male,Canada,2023-03-10,Watch,Electronics,1033,2,2066,PayPal,Delivered
ORD2907,Anna Muller,anna.muller@email.com,59,Male,USA,2023/04/05,Shoes,Fashion,1029,3,3087,,Shipped
ORD2908,Anna Muller,anna.muller@email.com,50,Male,UK,2023/04/05,Laptop,Fashion,844,3,2532,UPI,Returned
ORD2909,Liu Wei,liu.weiemail.com,59,Female,UK,2023/01/15,Bag,Fashion,163,3,489,PayPal,Shipped
ORD2910,Chris Evans,chris.evans@email.com,abc,Female,Canada,2023/04/05,Watch,Accessories,534,3,1602,PayPal,Returned
ORD2911,Anna Muller,anna.muller@email.com,42,Female,India,15-02-2023,Bag,Electronics,1367,3,4101,Credit Card,Shipped
ORD2912,Chris Evans,chris.evans@email.com,37,Female,India,2023/01/15,Watch,Fashion,438,2,876,Debit Card,Shipped
ORD2913,Emily Davis,emily.davis@email.com,abc,Female,Germany,2023-03-10,Tablet,Fashion,193,1,193,PayPal,Shipped
ORD2914,Maria Garcia,maria.garcia@email.com,28,Female,India,2023-03-10,Phone,Fashion,1388,3,4164,UPI,Delivered
ORD2915,Chris Evans,chris.evans@email.com,,Female,India,2023/01/15,Headphones,Electronics,709,2,1418,UPI,Cancelled
ORD2916,Anna Muller,anna.muller@email.com,,Female,USA,2023/01/15,Tablet,Electronics,1262,3,3786,Debit Card,Delivered
ORD2917, Chris Evans ,chris.evans@email.com,,Female,Spain,2023-07-12,Bag,Accessories,824,2,1648,,Delivered
ORD2918, Liu Wei ,liu.wei@email.com,,Female,Canada,15-02-2023,Camera,Fashion,223,1,223,Debit Card,Delivered
ORD2919,John Doe,john.doe@email.com,abc,Male,Canada,15-02-2023,Laptop,Fashion,1021,1,1021,Debit Card,Shipped
ORD2920,Anna Muller,anna.muller@email.com,43,Male,UK,2023-03-10,Phone,Accessories,1102,1,1102,UPI,Cancelled
ORD2921,Maria Garcia,maria.garcia@email.com,,Female,China,05-06-2023,Watch,Accessories,93,2,186,UPI,Cancelled
ORD2922,Liu Wei,liu.wei@email.com,,Female,UK,15-02-2023,Watch,Accessories,1037,1,1037,Credit Card,Delivered
ORD2923,Emily Davis,emily.davis@email.com,abc,Female,China,05-06-2023,T-Shirt,Electronics,1369,3,4107,Debit Card,Delivered
ORD2924,Raj Kumar,raj.kumar@email.com,31,Male,Canada,2023/04/05,Phone,Electronics,193,1,193,UPI,Returned
ORD2925, Chris Evans ,chris.evans@email.com,abc,Female,China,2023/01/15,Laptop,Accessories,1213,3,3639,PayPal,Delivered
ORD2926, Mike Brown ,mike.brown@email.com,abc,Female,UK,2023/04/05,Watch,Accessories,821,1,821,Debit Card,Returned
ORD2927,Liu Wei,liu.wei@email.com,24,Male,USA,2023/04/05,Shoes,Electronics,1241,2,2482,PayPal,Returned
ORD2928,Anna Muller,anna.muller@email.com,60,Female,USA,2023/01/15,Phone,Electronics,759,2,1518,Debit Card,Returned
ORD2929, Sarah Lee ,sarah.lee@email.com,,Female,UK,2023/01/15,T-Shirt,Accessories,940,1,940,UPI,Delivered
ORD2930,Maria Garcia,maria.garcia@email.com,35,Male,Germany,2023/01/15,Watch,Electronics,1429,3,4287,Credit Card,Delivered
ORD2931, Liu Wei ,liu.wei@email.com,abc,Female,China,15-02-2023,Tablet,Fashion,560,1,560,UPI,Returned
ORD2932,Raj Kumar,raj.kumar@email.com,,Male,Canada,2023/01/15,Laptop,Accessories,904,3,2712,Debit Card,Delivered
ORD2933, Mike Brown ,mike.brown@email.com,41,Female,USA,2023/01/15,T-Shirt,Fashion,791,1,791,,Delivered
ORD2934,Emily Davis,emily.davis@email.com,abc,Male,China,15-02-2023,Phone,Electronics,1274,2,2548,Credit Card,Returned
ORD2935,Maria Garcia,maria.garcia@email.com,,Male,India,2023/01/15,T-Shirt,Electronics,1026,2,2052,Credit Card,Shipped
ORD2936,David Kim,david.kim@email.com,abc,Female,UK,2023/04/05,Camera,Accessories,1017,3,3051,,Returned
ORD2937, Jane Smith ,jane.smith@email.com,,Female,India,2023/04/05,Camera,Accessories,1371,2,2742,Debit Card,Shipped
ORD2938,Maria Garcia,maria.garcia@email.com,51,Female,Spain,2023/01/15,T-Shirt,Accessories,1348,1,1348,PayPal,Delivered
ORD2939, Liu Wei ,liu.wei@email.com,abc,Female,USA,2023/01/15,Phone,Fashion,75,2,150,PayPal,Shipped
ORD2940,Emily Davis,emily.davis@email.com,abc,Male,Germany,2023-07-12,Bag,Accessories,354,3,1062,UPI,Delivered
ORD2941,Anna Muller,anna.muller@email.com,36,Female,Spain,15-02-2023,Headphones,Accessories,298,2,596,Credit Card,Returned
ORD2942, David Kim ,david.kim@email.com,,Female,Germany,2023-03-10,Camera,Electronics,1487,1,1487,,Delivered
ORD2943,Sarah Lee,sarah.lee@email.com,,Male,USA,2023-07-12,T-Shirt,Accessories,355,1,355,PayPal,Shipped
ORD2944,Jane Smith,jane.smith@email.com,57,Female,China,2023/04/05,Phone,Fashion,773,3,2319,PayPal,Delivered
ORD2945,Emily Davis,emily.davis@email.com,,Female,Spain,2023-07-12,Shoes,Fashion,1126,1,1126,PayPal,Cancelled
ORD2946,Anna Muller,anna.muller@email.com,50,Male,UK,05-06-2023,Laptop,Electronics,1113,1,1113,PayPal,Delivered
ORD2947,Chris Evans,chris.evans@email.com,46,Male,Canada,15-02-2023,Phone,Fashion,109,1,109,,Shipped
ORD2948,Maria Garcia,maria.garcia@email.com,31,Male,India,2023/01/15,Camera,Fashion,1196,3,3588,UPI,Delivered
ORD2949,Liu Wei,liu.wei@email.com,abc,Male,USA,05-06-2023,T-Shirt,Electronics,970,2,1940,PayPal,Returned
ORD2950,Emily Davis,emily.davis@email.com,abc,Female,Canada,2023-03-10,Headphones,Accessories,623,3,1869,UPI,Cancelled
ORD2951, Jane Smith ,jane.smith@email.com,32,Female,Spain,2023-03-10,Camera,Accessories,1145,1,1145,,Delivered
ORD2952,Mike Brown,mike.brown@email.com,abc,Female,China,05-06-2023,T-Shirt,Fashion,903,2,1806,Debit Card,Cancelled
ORD2953,David Kim,david.kim@email.com,abc,Male,UK,15-02-2023,Camera,Accessories,1366,2,2732,PayPal,Cancelled
ORD2954,Raj Kumar,raj.kumar@email.com,abc,Female,Spain,2023-03-10,Watch,Accessories,1000,2,2000,,Shipped
ORD2955,Liu Wei,liu.wei@email.com,,Male,USA,2023-07-12,Tablet,Electronics,860,3,2580,PayPal,Shipped
ORD2956,Jane Smith,jane.smith@email.com,abc,Male,Germany,05-06-2023,Tablet,Electronics,578,3,1734,PayPal,Cancelled
ORD2957, Jane Smith ,jane.smith@email.com,abc,Male,UK,2023-03-10,Watch,Electronics,378,3,1134,,Cancelled
ORD2958,John Doe,john.doeemail.com,56,Male,Spain,05-06-2023,Bag,Accessories,1103,2,2206,Credit Card,Returned
ORD2959,Raj Kumar,raj.kumar@email.com,36,Female,India,05-06-2023,Bag,Fashion,910,2,1820,,Returned
ORD2960,Emily Davis,emily.davis@email.com,,Male,China,05-06-2023,Tablet,Accessories,1019,1,1019,UPI,Shipped
ORD2961,Raj Kumar,raj.kumar@email.com,abc,Male,India,15-02-2023,Camera,Electronics,442,3,1326,Credit Card,Shipped
ORD2962,Liu Wei,liu.wei@email.com,43,Female,Spain,2023-03-10,T-Shirt,Electronics,265,1,265,Credit Card,Shipped
ORD2963, Chris Evans ,chris.evans@email.com,59,Female,UK,2023-07-12,Bag,Accessories,667,1,667,Credit Card,Cancelled
ORD2964,Raj Kumar,raj.kumar@email.com,22,Female,USA,2023/04/05,Camera,Fashion,1476,2,2952,Debit Card,Cancelled
ORD2965,Jane Smith,jane.smith@email.com,,Female,China,2023/01/15,Headphones,Electronics,1231,3,3693,Credit Card,Returned
ORD2966,John Doe,john.doe@email.com,abc,Female,Spain,2023/01/15,Shoes,Electronics,803,1,803,Debit Card,Shipped
ORD2967,Mike Brown,mike.brown@email.com,48,Female,USA,15-02-2023,Laptop,Accessories,1238,3,3714,Credit Card,Cancelled
ORD2968,Anna Muller,anna.muller@email.com,25,Female,Canada,2023/04/05,Shoes,Fashion,852,3,2556,Debit Card,Cancelled
ORD2969,Emily Davis,emily.davis@email.com,abc,Male,Spain,15-02-2023,Phone,Accessories,321,1,321,Credit Card,Cancelled
ORD2970, Anna Muller ,anna.muller@email.com,,Male,UK,2023/04/05,Bag,Electronics,989,3,2967,,Cancelled
ORD2971, Jane Smith ,jane.smith@email.com,60,Female,Germany,2023/01/15,T-Shirt,Electronics,334,2,668,Debit Card,Delivered
ORD2972,David Kim,david.kim@email.com,abc,Male,USA,2023-07-12,Laptop,Electronics,1285,3,3855,Credit Card,Delivered
ORD2973,Raj Kumar,raj.kumar@email.com,abc,Male,China,2023/01/15,Bag,Accessories,247,3,741,Credit Card,Cancelled
ORD2974, Emily Davis ,emily.davis@email.com,abc,Male,Canada,2023/01/15,Camera,Accessories,935,3,2805,Debit Card,Shipped
ORD2975,Maria Garcia,maria.garcia@email.com,,Female,India,2023-07-12,Tablet,Electronics,561,1,561,Credit Card,Returned
ORD2976,Jane Smith,jane.smith@email.com,,Male,Spain,2023/04/05,Watch,Fashion,380,1,380,Debit Card,Cancelled
ORD2977,Mike Brown,mike.brown@email.com,abc,Male,China,05-06-2023,Headphones,Fashion,600,2,1200,PayPal,Returned
ORD2978, Liu Wei ,liu.wei@email.com,abc,Male,USA,2023-07-12,T-Shirt,Accessories,1371,3,4113,,Shipped
ORD2979,John Doe,john.doe@email.com,abc,Male,China,2023/01/15,Phone,Fashion,1145,3,3435,UPI,Cancelled
ORD2980,Mike Brown,mike.brown@email.com,23,Female,Canada,15-02-2023,Camera,Fashion,1051,1,1051,Debit Card,Delivered
ORD2981,Sarah Lee,sarah.leeemail.com,,Male,Germany,2023/01/15,Laptop,Accessories,903,2,1806,,Returned
ORD2982,Chris Evans,chris.evans@email.com,,Female,China,2023-07-12,Phone,Electronics,163,1,163,UPI,Shipped
ORD2983,Anna Muller,anna.muller@email.com,48,Female,India,2023/04/05,T-Shirt,Electronics,392,3,1176,Credit Card,Cancelled
ORD2984,Chris Evans,chris.evans@email.com,,Female,Germany,05-06-2023,Laptop,Accessories,419,1,419,,Delivered
ORD2985,Mike Brown,mike.brown@email.com,abc,Male,China,2023/01/15,Camera,Accessories,1259,1,1259,Debit Card,Delivered
ORD2986,Maria Garcia,maria.garcia@email.com,42,Female,USA,2023/04/05,Watch,Fashion,769,2,1538,Credit Card,Shipped
ORD2987, Anna Muller ,anna.muller@email.com,43,Male,UK,2023/04/05,Watch,Accessories,437,1,437,,Delivered
ORD2988,Emily Davis,emily.davis@email.com,,Female,USA,2023/01/15,Bag,Fashion,922,3,2766,UPI,Returned
ORD2989,Jane Smith,jane.smith@email.com,abc,Male,China,2023-03-10,Bag,Accessories,604,1,604,UPI,Returned
ORD2990, Maria Garcia ,maria.garcia@email.com,50,Male,UK,2023/04/05,Watch,Accessories,634,2,1268,UPI,Delivered
ORD2991,Mike Brown,mike.brown@email.com,,Male,Spain,2023-03-10,Laptop,Accessories,1127,1,1127,Credit Card,Delivered
ORD2992,Sarah Lee,sarah.lee@email.com,abc,Male,UK,2023-03-10,T-Shirt,Electronics,970,2,1940,Credit Card,Cancelled
ORD2993,Raj Kumar,raj.kumar@email.com,abc,Female,China,2023/04/05,Headphones,Electronics,1499,1,1499,PayPal,Shipped
